,FFR_2,FFR_3
3126,1.011796,0.906788
3127,1.012119,0.904233
3128,1.012386,0.902122
3129,1.01265,0.900035
3130,1.012929,0.897833
3131,1.013194,0.895735
3132,1.013425,0.893914
3133,1.013643,0.892186
3134,1.013794,0.890991
3135,1.008661,0.931558
3136,1.009366,0.925984
3137,1.009949,0.921378
3138,1.010543,0.916686
3139,1.011307,0.910651
3140,1.011913,0.905858
3141,1.012365,0.902291
3142,1.012717,0.899504
3143,1.013012,0.897174
3144,1.013311,0.89481
3145,1.013627,0.892313
3146,1.013922,0.889986
3147,1.014179,0.887952
3148,1.014431,0.885961
3149,1.014624,0.884433
3150,1.002138,0.982798
3151,1.002277,0.981683
3152,1.00244,0.98037
3153,1.002592,0.979148
3154,1.002733,0.978017
3155,1.002846,0.97711
3156,1.002947,0.976294
3157,1.003038,0.975566
3158,1.003108,0.975003
3159,1.003165,0.974541
3160,1.003218,0.974116
3161,1.003261,0.973767
3162,1.003299,0.973463
3163,1.00333,0.973217
3164,1.00334,0.973132
3165,1.002799,0.977483
3166,1.002972,0.976096
3167,1.003176,0.974453
3168,1.003372,0.972879
3169,1.003554,0.971412
3170,1.003697,0.970258
3171,1.003824,0.969241
3172,1.003937,0.968328
3173,1.004024,0.967632
3174,1.004093,0.967075
3175,1.004159,0.966545
3176,1.004214,0.9661
3177,1.004262,0.965713
3178,1.004301,0.965401
3179,1.004312,0.965311
3180,1.003471,0.972079
3181,1.003677,0.970425
3182,1.00392,0.968471
3183,1.004159,0.966545
3184,1.004384,0.964733
3185,1.004559,0.963329
3186,1.004709,0.962118
3187,1.004844,0.961031
3188,1.004946,0.960212
3189,1.005026,0.959569
3190,1.005105,0.958938
3191,1.005172,0.958392
3192,1.005231,0.957921
3193,1.005279,0.957539
3194,1.00529,0.957447
3195,1.004147,0.966645
3196,1.004386,0.96472
3197,1.004665,0.962472
3198,1.004949,0.960192
3199,1.005218,0.958026
3200,1.005425,0.956365
3201,1.005599,0.954961
3202,1.005754,0.953712
3203,1.005871,0.952775
3204,1.005961,0.952051
3205,1.006052,0.951321
3206,1.006133,0.950668
3207,1.006203,0.950105
3208,1.006259,0.94965
3209,1.006271,0.949554
3210,1.004818,0.961242
3211,1.005092,0.959037
3212,1.005407,0.956504
3213,1.005734,0.953872
3214,1.006049,0.951339
3215,1.006289,0.949411
3216,1.006488,0.947814
3217,1.006662,0.946408
3218,1.006793,0.945359
3219,1.006893,0.944551
3220,1.006997,0.943719
3221,1.007092,0.94295
3222,1.007175,0.942287
3223,1.007241,0.941752
3224,1.007254,0.941646
3225,1.005478,0.955934
3226,1.005789,0.953435
3227,1.006139,0.950622
3228,1.006509,0.947638
3229,1.006871,0.944727
3230,1.007146,0.942515
3231,1.00737,0.940718
3232,1.007563,0.939163
3233,1.007708,0.938001
3234,1.007819,0.937101
3235,1.007936,0.93616
3236,1.008048,0.935265
3237,1.008144,0.934491
3238,1.008221,0.933868
3239,1.008237,0.933741
3240,1.006117,0.950792
3241,1.006467,0.947979
3242,1.006853,0.944877
3243,1.007267,0.941544
3244,1.007678,0.93824
3245,1.00799,0.935727
3246,1.00824,0.933721
3247,1.008451,0.932017
3248,1.00861,0.930739
3249,1.008735,0.929734
3250,1.008867,0.928671
3251,1.008996,0.927638
3252,1.009107,0.926741
3253,1.009197,0.926017
3254,1.009218,0.925853
3255,1.006727,0.945887
3256,1.007119,0.942735
3257,1.007543,0.939323
3258,1.008001,0.935637
3259,1.008462,0.931929
3260,1.008815,0.929094
3261,1.009092,0.926867
3262,1.009322,0.925014
3263,1.009496,0.923612
3264,1.009637,0.922483
3265,1.009786,0.921279
3266,1.009934,0.920095
3267,1.010062,0.919062
3268,1.010166,0.918223
3269,1.010194,0.918
3270,1.0073,0.941277
3271,1.007736,0.937769
3272,1.008203,0.934012
3273,1.008707,0.929964
3274,1.009219,0.925842
3275,1.009614,0.922661
3276,1.009921,0.920197
3277,1.01017,0.918191
3278,1.010361,0.916655
3279,1.01052,0.915377
3280,1.01069,0.914013
3281,1.010858,0.91266
3282,1.011004,0.911481
3283,1.011125,0.910507
3284,1.011164,0.910197
3285,1.007832,0.936997
3286,1.008312,0.933135
3287,1.008827,0.928998
3288,1.009377,0.924572
3289,1.009943,0.920019
3290,1.010384,0.91647
3291,1.010722,0.913753
3292,1.010991,0.911587
3293,1.011201,0.909902
3294,1.011382,0.908446
3295,1.011574,0.906896
3296,1.011766,0.905358
3297,1.011932,0.904019
3298,1.012072,0.90289
3299,1.012126,0.902457
3300,1.008323,0.93305
3301,1.008845,0.928853
3302,1.009407,0.924332
3303,1.010007,0.919503
3304,1.010629,0.914502
3305,1.011119,0.91056
3306,1.01149,0.907573
3307,1.011781,0.905235
3308,1.012011,0.903382
3309,1.012218,0.901717
3310,1.012438,0.899952
3311,1.012654,0.89821
3312,1.012842,0.896699
3313,1.013005,0.89539
3314,1.013079,0.894792
3315,1.008775,0.929418
3316,1.009338,0.924886
3317,1.009939,0.920054
3318,1.010591,0.914804
3319,1.011272,0.909325
3320,1.011814,0.904966
3321,1.012221,0.901693
3322,1.012536,0.899164
3323,1.012789,0.897123
3324,1.013026,0.895216
3325,1.013277,0.893203
3326,1.013521,0.891236
3327,1.013732,0.889539
3328,1.013921,0.888023
3329,1.014021,0.887213
3330,1.00919,0.926079
3331,1.009801,0.921159
3332,1.010424,0.916149
3333,1.011124,0.910515
3334,1.011869,0.904522
3335,1.012466,0.899723
3336,1.01291,0.896149
3337,1.013252,0.893403
3338,1.013532,0.891148
3339,1.013803,0.888965
3340,1.014089,0.886669
3341,1.014364,0.884457
3342,1.0146,0.882556
3343,1.014818,0.880804
3344,1.014952,0.879724
3345,1.009569,0.923028
3346,1.010245,0.917592
3347,1.010881,0.912475
3348,1.011602,0.90667
3349,1.012417,0.900115
3350,1.013071,0.894859
3351,1.013554,0.890973
3352,1.013926,0.887978
3353,1.014237,0.88548
3354,1.014547,0.882988
3355,1.014872,0.880369
3356,1.01518,0.877894
3357,1.015444,0.875768
3358,1.015696,0.873743
3359,1.015871,0.87233
3360,1.009909,0.920291
3361,1.010673,0.914149
3362,1.011339,0.908787
3363,1.012024,0.903276
3364,1.012916,0.896104
3365,1.013625,0.890397
3366,1.014148,0.886196
3367,1.014556,0.882913
3368,1.014901,0.88014
3369,1.015253,0.877303
3370,1.015624,0.874322
3371,1.015966,0.871572
3372,1.016262,0.86919
3373,1.016553,0.866847
3374,1.016779,0.86503
3375,1.002516,0.979404
3376,1.002677,0.978083
3377,1.002866,0.976541
3378,1.003041,0.975108
3379,1.003202,0.97379
3380,1.003332,0.972728
3381,1.003448,0.971777
3382,1.00355,0.970939
3383,1.003629,0.970293
3384,1.003694,0.969761
3385,1.003754,0.96927
3386,1.003803,0.968866
3387,1.003847,0.968514
3388,1.003882,0.968223
3389,1.003896,0.968109
3390,1.003294,0.973038
3391,1.003493,0.971404
3392,1.003729,0.969478
3393,1.003954,0.967637
3394,1.004162,0.965932
3395,1.004327,0.964584
3396,1.004471,0.9634
3397,1.0046,0.962349
3398,1.004697,0.96155
3399,1.004775,0.96091
3400,1.00485,0.960299
3401,1.004913,0.959785
3402,1.004967,0.959339
3403,1.005012,0.958972
3404,1.005027,0.95885
3405,1.004083,0.966574
3406,1.004321,0.964627
3407,1.0046,0.962343
3408,1.004875,0.960096
3409,1.005131,0.957997
3410,1.005331,0.956361
3411,1.005503,0.954952
3412,1.005656,0.953702
3413,1.005771,0.952762
3414,1.005861,0.952024
3415,1.005949,0.9513
3416,1.006026,0.950671
3417,1.006093,0.950128
3418,1.006147,0.949682
3419,1.006162,0.949558
3420,1.004877,0.960083
3421,1.005153,0.957816
3422,1.005473,0.955196
3423,1.005798,0.952544
3424,1.006103,0.950042
3425,1.006339,0.948113
3426,1.006538,0.946483
3427,1.006713,0.945046
3428,1.006845,0.943973
3429,1.006946,0.943144
3430,1.007048,0.942306
3431,1.00714,0.941555
3432,1.007219,0.940908
3433,1.007283,0.94038
3434,1.007299,0.940253
3435,1.005666,0.953622
3436,1.005981,0.951043
3437,1.00634,0.948103
3438,1.006713,0.945047
3439,1.00707,0.942132
3440,1.007342,0.939899
3441,1.007569,0.938047
3442,1.007766,0.936432
3443,1.007912,0.935232
3444,1.008025,0.934308
3445,1.008142,0.933354
3446,1.00825,0.932471
3447,1.008343,0.931709
3448,1.008418,0.931093
3449,1.008434,0.930959
3450,1.00644,0.947288
3451,1.006794,0.944388
3452,1.007192,0.941131
3453,1.007614,0.937677
3454,1.008022,0.934333
3455,1.008334,0.931781
3456,1.008588,0.929701
3457,1.008806,0.927915
3458,1.008968,0.926587
3459,1.009094,0.92556
3460,1.009226,0.924481
3461,1.009351,0.923454
3462,1.00946,0.922566
3463,1.009547,0.921852
3464,1.009566,0.921698
3465,1.007187,0.941173
3466,1.007582,0.937936
3467,1.00802,0.934354
3468,1.00849,0.930501
3469,1.008953,0.926716
3470,1.009306,0.923823
3471,1.009589,0.921506
3472,1.009828,0.919552
3473,1.010006,0.918092
3474,1.010147,0.916944
3475,1.010296,0.915725
3476,1.01044,0.914539
3477,1.010566,0.913513
3478,1.010667,0.912686
3479,1.01069,0.912496
3480,1.007895,0.935374
3481,1.008334,0.931777
3482,1.008815,0.927844
3483,1.009335,0.923589
3484,1.009853,0.919347
3485,1.010251,0.916089
3486,1.010565,0.91352
3487,1.010824,0.911397
3488,1.01102,0.909796
3489,1.011178,0.908505
3490,1.011346,0.907124
3491,1.011512,0.905764
3492,1.011657,0.904584
3493,1.011773,0.903628
3494,1.011804,0.903376
3495,1.008555,0.929971
3496,1.00904,0.926004
3497,1.009569,0.921674
3498,1.010139,0.917004
3499,1.010715,0.91229
3500,1.011161,0.908638
3501,1.011508,0.9058
3502,1.011788,0.903505
3503,1.012003,0.901748
3504,1.012182,0.900282
3505,1.012374,0.898715
3506,1.012563,0.897161
3507,1.012728,0.895814
3508,1.012863,0.894707
3509,1.012906,0.89436
3510,1.009161,0.925013
3511,1.009689,0.920692
3512,1.010272,0.91592
3513,1.010896,0.910812
3514,1.011532,0.905603
3515,1.01203,0.901528
3516,1.012412,0.898401
3517,1.012715,0.895924
3518,1.01295,0.893993
3519,1.013155,0.892318
3520,1.013373,0.890532
3521,1.013589,0.888763
3522,1.013776,0.887236
3523,1.013933,0.885952
3524,1.013992,0.885468
3525,1.00971,0.920515
3526,1.010277,0.915875
3527,1.010915,0.910656
3528,1.011597,0.905074
3529,1.012297,0.899342
3530,1.012851,0.894811
3531,1.01327,0.891374
3532,1.013597,0.888699
3533,1.013857,0.886571
3534,1.014092,0.884647
3535,1.014341,0.882609
3536,1.014586,0.880602
3537,1.014797,0.878877
3538,1.014979,0.877389
3539,1.015061,0.876719
3540,1.010206,0.916461
3541,1.01081,0.911513
3542,1.011491,0.905938
3543,1.012234,0.899856
3544,1.013003,0.893559
3545,1.013617,0.888536
3546,1.014077,0.88477
3547,1.014431,0.881871
3548,1.014719,0.879518
3549,1.014989,0.877304
3550,1.015274,0.874973
3551,1.015551,0.872703
3552,1.015788,0.870765
3553,1.015999,0.86904
3554,1.016111,0.868124
3555,1.010649,0.912832
3556,1.011298,0.907515
3557,1.012003,0.901752
3558,1.012801,0.895215
3559,1.013646,0.888299
3560,1.014324,0.882751
3561,1.014827,0.878633
3562,1.015212,0.875478
3563,1.015531,0.872866
3564,1.015842,0.870321
3565,1.016168,0.867652
3566,1.016481,0.865096
3567,1.016746,0.862922
3568,1.01699,0.860923
3569,1.017141,0.859694
3570,1.01104,0.909631
3571,1.011755,0.903781
3572,1.01247,0.897926
3573,1.013292,0.891195
3574,1.014221,0.883595
3575,1.014966,0.877494
3576,1.015514,0.873008
3577,1.015936,0.869553
3578,1.016291,0.866645
3579,1.016648,0.863724
3580,1.017021,0.860671
3581,1.017371,0.857806
3582,1.017669,0.855369
3583,1.017952,0.853051
3584,1.01815,0.851433
3585,1.011374,0.906896
3586,1.012184,0.900264
3587,1.012931,0.894151
3588,1.013706,0.887804
3589,1.014727,0.879448
3590,1.01554,0.872794
3591,1.016134,0.867931
3592,1.016599,0.864128
3593,1.016996,0.860879
3594,1.017404,0.857541
3595,1.017829,0.854054
3596,1.018219,0.850864
3597,1.018554,0.848127
3598,1.018883,0.845434
3599,1.019138,0.843341
3600,1.002929,0.975636
3601,1.003115,0.974088
3602,1.003329,0.972306
3603,1.003528,0.970649
3604,1.00371,0.969134
3605,1.003858,0.967906
3606,1.00399,0.966811
3607,1.004104,0.965858
3608,1.004192,0.965124
3609,1.004265,0.964518
3610,1.004333,0.963955
3611,1.004389,0.963492
3612,1.004438,0.963085
3613,1.004479,0.962741
3614,1.004497,0.962587
3615,1.003836,0.96809
3616,1.004066,0.966175
3617,1.004333,0.963953
3618,1.004589,0.96183
3619,1.004824,0.959875
3620,1.005011,0.958319
3621,1.005174,0.956957
3622,1.005318,0.955761
3623,1.005427,0.954855
3624,1.005515,0.954126
3625,1.005599,0.953428
3626,1.005669,0.95284
3627,1.005731,0.952326
3628,1.005783,0.951896
3629,1.005803,0.951731
3630,1.004758,0.960417
3631,1.005032,0.958139
3632,1.005348,0.955511
3633,1.005659,0.952925
3634,1.005947,0.950526
3635,1.006174,0.948643
3636,1.006368,0.947025
3637,1.006539,0.945603
3638,1.006667,0.944537
3639,1.006768,0.9437
3640,1.006867,0.942874
3641,1.006954,0.942156
3642,1.007029,0.941532
3643,1.007091,0.941015
3644,1.007111,0.940846
3645,1.005687,0.952693
3646,1.006004,0.950059
3647,1.006365,0.947053
3648,1.006731,0.944009
3649,1.007073,0.941159
3650,1.007339,0.938946
3651,1.007564,0.937077
3652,1.007761,0.935443
3653,1.007907,0.934228
3654,1.008019,0.933289
3655,1.008134,0.932337
3656,1.008237,0.931481
3657,1.008326,0.93074
3658,1.008399,0.930133
3659,1.008419,0.929963
3660,1.00661,0.94501
3661,1.00697,0.942022
3662,1.007374,0.93866
3663,1.007794,0.935164
3664,1.008192,0.931852
3665,1.008499,0.929301
3666,1.008754,0.927181
3667,1.008974,0.925347
3668,1.009137,0.923989
3669,1.009263,0.922947
3670,1.009393,0.921865
3671,1.009513,0.920861
3672,1.009618,0.919992
3673,1.009703,0.919287
3674,1.009724,0.919113
3675,1.007516,0.937476
3676,1.007918,0.934131
3677,1.008364,0.930422
3678,1.008838,0.926478
3679,1.009293,0.922693
3680,1.009643,0.919787
3681,1.009928,0.917412
3682,1.010172,0.915386
3683,1.010352,0.913886
3684,1.010491,0.91273
3685,1.010638,0.911508
3686,1.010778,0.910342
3687,1.010899,0.909333
3688,1.010997,0.90852
3689,1.01102,0.908331
3690,1.00839,0.930204
3691,1.008836,0.926496
3692,1.009325,0.922432
3693,1.009852,0.918043
3694,1.010366,0.91377
3695,1.010761,0.910487
3696,1.011078,0.907845
3697,1.011344,0.905633
3698,1.011542,0.903986
3699,1.011697,0.902696
3700,1.011863,0.901317
3701,1.012025,0.899972
3702,1.012164,0.898808
3703,1.012277,0.897874
3704,1.012304,0.897651
3705,1.009218,0.923322
3706,1.009708,0.919239
3707,1.010244,0.914786
3708,1.010825,0.909948
3709,1.0114,0.90517
3710,1.011843,0.901482
3711,1.012194,0.898559
3712,1.012483,0.89616
3713,1.0127,0.894355
3714,1.012874,0.892902
3715,1.013062,0.891342
3716,1.013247,0.889799
3717,1.013408,0.888466
3718,1.013537,0.88739
3719,1.013571,0.887106
3720,1.009985,0.916941
3721,1.010521,0.912481
3722,1.01111,0.907583
3723,1.011747,0.902281
3724,1.012385,0.896977
3725,1.012881,0.892851
3726,1.013268,0.889628
3727,1.01358,0.887037
3728,1.013818,0.885057
3729,1.014016,0.883405
3730,1.014229,0.881633
3731,1.014441,0.879871
3732,1.014624,0.878351
3733,1.014773,0.87711
3734,1.014819,0.876728
3735,1.010683,0.911132
3736,1.011261,0.906327
3737,1.01191,0.900929
3738,1.012607,0.895131
3739,1.013311,0.889271
3740,1.013864,0.88467
3741,1.01429,0.881124
3742,1.014626,0.878329
3743,1.014888,0.876151
3744,1.015116,0.874258
3745,1.015359,0.872236
3746,1.0156,0.87023
3747,1.015807,0.868508
3748,1.015979,0.867074
3749,1.016043,0.866545
3750,1.011309,0.905925
3751,1.011921,0.900832
3752,1.012631,0.894925
3753,1.013393,0.888585
3754,1.01417,0.882129
3755,1.014785,0.877009
3756,1.015253,0.873116
3757,1.015616,0.870097
3758,1.015905,0.867691
3759,1.016168,0.865508
3760,1.016446,0.863196
3761,1.016719,0.860918
3762,1.016953,0.858977
3763,1.017153,0.857315
3764,1.017241,0.856582
3765,1.011864,0.901312
3766,1.012507,0.89596
3767,1.013265,0.889651
3768,1.014097,0.882731
3769,1.014952,0.875621
3770,1.015635,0.869937
3771,1.016148,0.865669
3772,1.016542,0.862395
3773,1.016863,0.859724
3774,1.017166,0.857202
3775,1.017485,0.85455
3776,1.017795,0.851972
3777,1.018057,0.84979
3778,1.018289,0.847863
3779,1.018409,0.846858
3780,1.012348,0.897282
3781,1.01303,0.891605
3782,1.013813,0.885099
3783,1.014708,0.87765
3784,1.01565,0.869811
3785,1.016407,0.863513
3786,1.016969,0.858843
3787,1.017398,0.855272
3788,1.017756,0.852294
3789,1.018106,0.849379
3790,1.018472,0.846336
3791,1.018822,0.843427
3792,1.019116,0.84098
3793,1.019385,0.838744
3794,1.019548,0.837386
3795,1.012761,0.893847
3796,1.013506,0.887645
3797,1.014297,0.881067
3798,1.015219,0.873399
3799,1.016259,0.864745
3800,1.017095,0.857792
3801,1.017708,0.852694
3802,1.01818,0.84877
3803,1.01858,0.845436
3804,1.018984,0.842077
3805,1.019404,0.838584
3806,1.019797,0.835319
3807,1.020127,0.832573
3808,1.020439,0.829973
3809,1.020656,0.828173
3810,1.013096,0.891063
3811,1.013942,0.884022
3812,1.014765,0.877176
3813,1.015629,0.869988
3814,1.016778,0.860427
3815,1.017694,0.85281
3816,1.01836,0.847269
3817,1.018882,0.842929
3818,1.019332,0.839184
3819,1.019796,0.835327
3820,1.020277,0.831325
3821,1.020715,0.827683
3822,1.021086,0.824593
3823,1.02145,0.821561
3824,1.021732,0.819217
3825,1.003373,0.971548
3826,1.003585,0.969756
3827,1.003826,0.967726
3828,1.00405,0.965837
3829,1.004254,0.964118
3830,1.00442,0.962714
3831,1.004568,0.961469
3832,1.004695,0.960396
3833,1.004793,0.959572
3834,1.004874,0.958887
3835,1.00495,0.958248
3836,1.005012,0.957719
3837,1.005068,0.957251
3838,1.005116,0.956846
3839,1.00514,0.956643
3840,1.004421,0.962705
3841,1.004684,0.960485
3842,1.004984,0.957958
3843,1.00527,0.955543
3844,1.005533,0.953329
3845,1.005743,0.951553
3846,1.005927,0.950005
3847,1.006086,0.94866
3848,1.006207,0.947642
3849,1.006305,0.946819
3850,1.006398,0.946029
3851,1.006478,0.945359
3852,1.006547,0.944771
3853,1.006607,0.944269
3854,1.006633,0.944048
3855,1.00549,0.953692
3856,1.005803,0.951053
3857,1.006156,0.948071
3858,1.006504,0.945134
3859,1.006826,0.942424
3860,1.00708,0.940283
3861,1.007297,0.938445
3862,1.007487,0.936845
3863,1.007629,0.935649
3864,1.007741,0.934707
3865,1.007851,0.933774
3866,1.007948,0.932958
3867,1.008032,0.932247
3868,1.008103,0.931649
3869,1.00813,0.931421
3870,1.006568,0.944595
3871,1.006929,0.941549
3872,1.007333,0.938149
3873,1.007741,0.934699
3874,1.008122,0.93149
3875,1.008419,0.928982
3876,1.00867,0.926863
3877,1.008888,0.925025
3878,1.00905,0.923664
3879,1.009174,0.922612
3880,1.009301,0.921541
3881,1.009416,0.920571
3882,1.009516,0.919729
3883,1.009599,0.919031
3884,1.009626,0.918804
3885,1.007644,0.935521
3886,1.008052,0.932079
3887,1.008501,0.928291
3888,1.00897,0.924338
3889,1.00941,0.920623
3890,1.009752,0.917742
3891,1.010036,0.915343
3892,1.01028,0.913282
3893,1.01046,0.911764
3894,1.010598,0.910601
3895,1.010742,0.909388
3896,1.010877,0.908254
3897,1.010993,0.907269
3898,1.011089,0.906466
3899,1.011115,0.906239
3900,1.008702,0.9266
3901,1.009156,0.922769
3902,1.009649,0.918608
3903,1.010176,0.91416
3904,1.010678,0.909928
3905,1.011066,0.90666
3906,1.011384,0.903978
3907,1.011653,0.901705
3908,1.011851,0.900031
3909,1.012004,0.898747
3910,1.012166,0.89738
3911,1.012321,0.896067
3912,1.012457,0.894927
3913,1.012565,0.894008
3914,1.012593,0.893773
3915,1.009723,0.917983
3916,1.010224,0.913758
3917,1.010763,0.909216
3918,1.011348,0.904279
3919,1.011912,0.899516
3920,1.012348,0.895839
3921,1.012701,0.892863
3922,1.012995,0.890386
3923,1.013212,0.888552
3924,1.013382,0.887123
3925,1.013564,0.885583
3926,1.013743,0.884072
3927,1.013899,0.882763
3928,1.014023,0.881714
3929,1.014054,0.881451
3930,1.010689,0.909833
3931,1.011239,0.9052
3932,1.011827,0.900239
3933,1.01247,0.894811
3934,1.0131,0.8895
3935,1.013588,0.885382
3936,1.013977,0.882099
3937,1.014295,0.879418
3938,1.014533,0.877411
3939,1.014724,0.875804
3940,1.01493,0.874064
3941,1.015135,0.872333
3942,1.015312,0.870839
3943,1.015454,0.86964
3944,1.015492,0.869321
3945,1.011588,0.902253
3946,1.01218,0.897256
3947,1.012826,0.89181
3948,1.01353,0.885873
3949,1.014228,0.879988
3950,1.014772,0.875393
3951,1.015201,0.871781
3952,1.015543,0.868892
3953,1.015804,0.866691
3954,1.016021,0.864863
3955,1.016255,0.862887
3956,1.016489,0.860912
3957,1.01669,0.859215
3958,1.016853,0.85784
3959,1.016903,0.857424
3960,1.012401,0.895393
3961,1.013032,0.890069
3962,1.013744,0.884068
3963,1.014513,0.877583
3964,1.015283,0.871087
3965,1.015889,0.865969
3966,1.01636,0.862003
3967,1.016729,0.858891
3968,1.017016,0.856469
3969,1.017265,0.854368
3970,1.017532,0.852115
3971,1.017798,0.849867
3972,1.018026,0.847949
3973,1.018213,0.846366
3974,1.01828,0.845801
3975,1.013125,0.889288
3976,1.013785,0.883722
3977,1.014564,0.877151
3978,1.015405,0.870059
3979,1.016253,0.862899
3980,1.016928,0.857206
3981,1.017444,0.852856
3982,1.017842,0.849497
3983,1.01816,0.846816
3984,1.018448,0.844386
3985,1.018754,0.841805
3986,1.019057,0.839253
3987,1.019313,0.837094
3988,1.019529,0.835266
3989,1.019622,0.834485
3990,1.013758,0.883946
3991,1.014441,0.878189
3992,1.015273,0.87117
3993,1.016191,0.863422
3994,1.017128,0.85552
3995,1.017878,0.849193
3996,1.018444,0.844425
3997,1.018876,0.84078
3998,1.01923,0.837795
3999,1.019564,0.834974
4000,1.019916,0.832009
4001,1.020258,0.829119
4002,1.020545,0.826697
4003,1.020796,0.824579
4004,1.020924,0.823504
4005,1.014301,0.879369
4006,1.015014,0.873357
4007,1.01587,0.866132
4008,1.01686,0.85778
4009,1.017897,0.849039
4010,1.01873,0.842009
4011,1.019349,0.83679
4012,1.019821,0.832804
4013,1.020217,0.829462
4014,1.020606,0.826186
4015,1.02101,0.822774
4016,1.021397,0.819511
4017,1.021719,0.816796
4018,1.02201,0.814337
4019,1.022184,0.812876
4020,1.01475,0.875583
4021,1.01552,0.869085
4022,1.016383,0.861807
4023,1.017402,0.853209
4024,1.018551,0.843516
4025,1.019475,0.835726
